2008-05-02,180.94
2008-05-01,180.00
2008-04-30,173.95
2008-04-29,175.05
2008-04-28,172.24
2008-04-25,169.73
2008-04-24,168.94
2008-04-23,162.89
2008-04-22,160.20
2008-04-21,168.16
2008-04-18,161.04
2008-04-17,154.49
2008-04-16,153.70
2008-04-15,148.38
2008-04-14,147.78
2008-04-11,147.14
2008-04-10,154.55
2008-04-09,151.44
2008-04-08,152.84
2008-04-07,155.89
2008-04-04,153.08
2008-04-03,151.61
2008-04-02,147.49
2008-04-01,149.53
2008-03-31,143.50
2008-03-28,143.01
2008-03-27,140.25
2008-03-26,145.06
2008-03-25,140.98
2008-03-24,139.53
2008-03-20,133.27
2008-03-19,129.67
2008-03-18,132.82
2008-03-17,126.73
2008-03-14,126.61
2008-03-13,127.94
2008-03-12,126.03
2008-03-11,127.35
2008-03-10,119.69
2008-03-07,122.25
2008-03-06,120.93
2008-03-05,124.49
2008-03-04,124.62
2008-03-03,121.73
2008-02-29,125.02
2008-02-28,129.91
2008-02-27,122.96
2008-02-26,119.15
2008-02-25,119.74
2008-02-22,119.46
2008-02-21,121.54
2008-02-20,123.82
2008-02-19,122.18
2008-02-15,124.63
2008-02-14,127.46
2008-02-13,129.40
2008-02-12,124.86
2008-02-11,129.45
2008-02-08,125.48
2008-02-07,121.24
2008-02-06,122.00
2008-02-05,129.36
2008-02-04,131.65
2008-02-01,133.75
2008-01-31,135.36
2008-01-30,132.18
2008-01-29,131.54
2008-01-28,130.01
2008-01-25,130.01
2008-01-24,135.60
2008-01-23,139.07
2008-01-22,155.64
2008-01-18,161.36
2008-01-17,160.89
2008-01-16,159.64
2008-01-15,169.04
2008-01-14,178.78
2008-01-11,172.69
2008-01-10,178.02
2008-01-09,179.40
2008-01-08,171.25
2008-01-07,177.64
2008-01-04,180.05
2008-01-03,194.93
2008-01-02,194.84
2007-12-31,198.08
2007-12-28,199.83
2007-12-27,198.57
2007-12-26,198.95
2007-12-24,198.80
2007-12-21,193.91
2007-12-20,187.21
2007-12-19,183.12
2007-12-18,182.98
2007-12-17,184.40
2007-12-14,190.39
2007-12-13,191.83
2007-12-12,190.86
