what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265775342156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265777882046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265777882328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265777882328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265777882421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265779059625
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265779063359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265779063359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265779063437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780334625
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265780336656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780635312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780635312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780635406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780741593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780742156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780742171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780742234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780748406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780749812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780830406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780830890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780830890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265780830984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265785360812
