what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1265941322906
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1265941322906
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1265941323203
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1265941325343
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1265941325828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265941458531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265941458546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265941458640
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942201765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942202343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942202343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942202437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942250500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942250890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942250890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942250968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942332671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942332921
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942332937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942333031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942346734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265942347750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265943157750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265943157828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265943219671
