2008-05-02,25.13
2008-05-01,25.53
2008-04-30,26.31
2008-04-29,27.05
2008-04-28,27.96
2008-04-25,27.66
2008-04-24,27.48
2008-04-23,26.87
2008-04-22,26.34
2008-04-21,26.81
2008-04-18,26.83
2008-04-17,26.89
2008-04-16,26.87
2008-04-15,26.25
2008-04-14,25.44
2008-04-11,25.12
2008-04-10,25.77
2008-04-09,25.60
2008-04-08,26.21
2008-04-07,25.95
2008-04-04,25.95
2008-04-03,26.05
2008-04-02,25.78
2008-04-01,25.90
2008-03-31,25.50
2008-03-28,25.46
2008-03-27,25.59
2008-03-26,25.95
2008-03-25,26.88
2008-03-24,26.60
2008-03-20,26.64
2008-03-19,26.28
2008-03-18,25.97
2008-03-17,24.52
2008-03-14,24.16
2008-03-13,24.40
2008-03-12,23.53
2008-03-11,23.89
2008-03-10,22.62
2008-03-07,22.81
2008-03-06,22.37
2008-03-05,23.48
2008-03-04,23.44
2008-03-03,23.05
2008-02-29,22.78
2008-02-28,22.92
2008-02-27,24.01
2008-02-26,24.27
2008-02-25,24.44
2008-02-22,23.64
2008-02-21,23.07
2008-02-20,23.62
2008-02-19,23.29
2008-02-15,23.30
2008-02-14,22.93
2008-02-13,23.13
2008-02-12,22.82
2008-02-11,22.03
2008-02-08,22.73
2008-02-07,23.66
2008-02-06,22.88
2008-02-05,23.95
2008-02-04,24.22
2008-02-01,24.75
2008-01-31,23.94
2008-01-30,23.19
2008-01-29,23.52
2008-01-28,23.73
2008-01-25,22.92
2008-01-24,23.08
2008-01-23,24.08
2008-01-22,21.67
2008-01-18,21.02
2008-01-17,21.26
2008-01-16,21.63
2008-01-15,21.61
2008-01-14,22.02
2008-01-11,22.60
2008-01-10,22.55
2008-01-09,22.23
2008-01-08,21.68
2008-01-07,22.88
2008-01-04,22.17
2008-01-03,24.12
2008-01-02,24.69
2007-12-31,26.44
2007-12-28,26.24
2007-12-27,27.48
2007-12-26,28.14
2007-12-24,28.47
2007-12-21,27.76
2007-12-20,27.06
2007-12-19,26.77
2007-12-18,26.53
2007-12-17,26.12
2007-12-14,26.69
2007-12-13,27.21
2007-12-12,27.17
2007-12-11,26.97
2007-12-10,28.64
2007-12-07,27.94
2007-12-06,28.65
2007-12-05,27.58
2007-12-04,26.87
2007-12-03,27.51
2007-11-30,27.76
2007-11-29,27.84
2007-11-28,28.17
2007-11-27,27.33
2007-11-26,26.77
2007-11-23,28.30
2007-11-21,27.69
2007-11-20,27.29
2007-11-19,27.84
2007-11-16,28.76
2007-11-15,28.73
2007-11-14,28.81
2007-11-13,29.52
2007-11-12,27.95
2007-11-09,28.16
2007-11-08,26.42
2007-11-07,26.11
2007-11-06,27.05
2007-11-05,26.64
2007-11-02,27.22
2007-11-01,27.67
2007-10-31,28.64
2007-10-30,28.22
2007-10-29,27.74
2007-10-26,28.40
2007-10-25,27.72
2007-10-24,27.64
2007-10-23,27.62
2007-10-22,27.16
2007-10-19,26.49
2007-10-18,27.26
2007-10-17,27.06
2007-10-16,26.95
2007-10-15,27.34
2007-10-12,27.95
2007-10-11,27.99
2007-10-10,28.57
2007-10-09,28.73
2007-10-08,28.72
2007-10-05,29.04
2007-10-04,28.30
2007-10-03,28.18
2007-10-02,28.09
2007-10-01,27.77
2007-09-28,26.97
2007-09-27,27.74
2007-09-26,27.60
2007-09-25,27.13
2007-09-24,27.64
2007-09-21,27.13
2007-09-20,27.17
2007-09-19,28.02
2007-09-18,27.21
2007-09-17,25.99
2007-09-14,26.32
2007-09-13,26.08
2007-09-12,25.77
2007-09-11,25.66
2007-09-10,25.13
2007-09-07,25.26
2007-09-06,25.63
2007-09-05,25.71
2007-09-04,26.26
2007-08-31,25.93
2007-08-30,25.99
2007-08-29,26.00
2007-08-28,25.05
2007-08-27,25.89
2007-08-24,26.40
2007-08-23,26.03
2007-08-22,26.93
2007-08-21,26.81
