2008-05-02,3.27
2008-05-01,3.16
2008-04-30,3.22
2008-04-29,3.45
2008-04-28,3.79
2008-04-25,3.15
2008-04-24,2.96
2008-04-23,3.15
2008-04-22,3.20
2008-04-21,3.15
2008-04-18,2.91
2008-04-17,2.84
2008-04-16,2.63
2008-04-15,2.79
2008-04-14,2.74
2008-04-11,2.38
2008-04-10,2.17
2008-04-09,1.96
2008-04-08,1.87
2008-04-07,1.78
2008-04-04,1.77
2008-04-03,1.77
2008-04-02,1.75
2008-04-01,1.63
2008-03-31,1.67
2008-03-28,1.67
2008-03-27,1.64
2008-03-26,1.88
2008-03-25,1.93
2008-03-24,1.80
2008-03-20,1.56
2008-03-19,1.81
2008-03-18,1.85
2008-03-17,1.90
2008-03-14,2.09
2008-03-13,2.20
2008-03-12,2.20
2008-03-11,2.20
2008-03-10,2.15
2008-03-07,2.25
2008-03-06,2.30
2008-03-05,2.18
2008-03-04,2.12
2008-03-03,2.25
2008-02-29,2.21
2008-02-28,2.37
2008-02-27,2.19
2008-02-26,2.10
2008-02-25,2.03
2008-02-22,2.11
2008-02-21,2.11
2008-02-20,2.09
2008-02-19,2.05
2008-02-15,1.97
2008-02-14,1.92
2008-02-13,1.95
2008-02-12,1.97
2008-02-11,2.06
2008-02-08,2.02
2008-02-07,2.02
2008-02-06,2.05
2008-02-05,2.00
2008-02-04,2.08
2008-02-01,2.00
2008-01-31,2.01
2008-01-30,1.75
2008-01-29,1.90
2008-01-28,1.98
2008-01-25,2.04
2008-01-24,2.15
2008-01-23,2.11
2008-01-22,2.11
2008-01-18,2.37
2008-01-17,2.38
2008-01-16,2.40
2008-01-15,2.49
2008-01-14,2.61
2008-01-11,2.29
2008-01-10,2.31
2008-01-09,2.00
2008-01-08,1.85
2008-01-07,1.84
2008-01-04,1.89
2008-01-03,1.95
2008-01-02,2.15
2007-12-31,2.20
2007-12-28,2.10
2007-12-27,2.07
2007-12-26,2.30
2007-12-24,2.15
2007-12-21,1.95
2007-12-20,1.64
2007-12-19,1.70
2007-12-18,1.78
2007-12-17,1.77
2007-12-14,1.80
2007-12-13,1.85
2007-12-12,1.90
2007-12-11,1.91
2007-12-10,2.08
2007-12-07,2.09
2007-12-06,2.10
2007-12-05,2.01
2007-12-04,2.01
2007-12-03,2.19
2007-11-30,2.38
2007-11-29,2.30
2007-11-28,2.35
2007-11-27,2.45
2007-11-26,2.58
2007-11-23,2.44
2007-11-21,2.58
2007-11-20,2.48
2007-11-19,2.75
2007-11-16,2.80
2007-11-15,2.70
2007-11-14,2.66
2007-11-13,2.61
2007-11-12,2.35
2007-11-09,2.19
2007-11-08,2.28
2007-11-07,2.34
2007-11-06,2.30
2007-11-05,2.16
2007-11-02,2.21
2007-11-01,2.12
2007-10-31,2.30
2007-10-30,2.31
2007-10-29,2.55
2007-10-26,2.68
2007-10-25,2.61
2007-10-24,3.19
2007-10-23,3.18
2007-10-22,3.10
2007-10-19,3.21
2007-10-18,3.00
2007-10-17,2.96
2007-10-16,3.02
2007-10-15,3.04
2007-10-12,3.15
2007-10-11,3.20
2007-10-10,3.27
2007-10-09,3.30
2007-10-08,3.45
2007-10-05,3.47
2007-10-04,3.49
2007-10-03,3.11
2007-10-02,3.20
2007-10-01,3.35
2007-09-28,3.30
2007-09-27,3.44
2007-09-26,3.44
2007-09-25,3.47
2007-09-24,3.61
2007-09-21,3.81
2007-09-20,3.75
2007-09-19,3.78
2007-09-18,3.45
2007-09-17,3.50
2007-09-14,3.55
2007-09-13,3.57
2007-09-12,3.85
2007-09-11,3.76
2007-09-10,3.45
2007-09-07,3.64
2007-09-06,3.85
2007-09-05,3.85
2007-09-04,3.95
2007-08-31,3.64
2007-08-30,3.64
2007-08-29,3.78
2007-08-28,3.59
2007-08-27,3.70
2007-08-24,3.80
2007-08-23,3.70
2007-08-22,3.77
2007-08-21,3.79
2007-08-20,4.00
2007-08-17,4.05
2007-08-16,4.04
2007-08-15,3.52
2007-08-14,3.95
2007-08-13,4.05
2007-08-10,4.35
2007-08-09,4.55
2007-08-08,4.50
2007-08-07,4.20
2007-08-06,4.06
2007-08-03,4.20
2007-08-02,4.01
2007-08-01,4.20
2007-07-31,4.60
2007-07-30,4.82
2007-07-27,4.87
2007-07-26,4.88
2007-07-25,4.64
2007-07-24,4.51
2007-07-23,4.63
2007-07-20,4.70
2007-07-19,4.85
2007-07-18,4.70
2007-07-17,4.59
2007-07-16,4.78
2007-07-13,5.00
2007-07-12,4.99
2007-07-11,5.24
2007-07-10,5.33
2007-07-09,5.38
2007-07-06,5.12
2007-07-05,5.15
2007-07-03,5.34
2007-07-02,5.36
2007-06-29,5.80
2007-06-28,5.67
2007-06-27,5.62
2007-06-26,5.25
2007-06-25,5.35
